CO_UF;UF;SIG_UF;CO_MUNICIPIO;MUNICIPIO;CO_REGIAO;CO_MESORREGIAO;CO_MICRORREGIAO;CO_ENTIDADE;NO_ENTIDADE;POPULACAO_ESTIMADA;N_MATRICULA_MUN;N_MATRICULA_ENT;N_MATRICULA_INTEGRAL_ENT;N_EJA_MUN;N_EJA_ENT;PROPORCAO_MATRICULA_POPULACAO_MUN;PROPORCAO_EJA_MATRICULA_MUN;PROPORCAO_ENT_MATRICULA;PROPORCAL_INTEGRAL_ENT
51;Mato Grosso;MT;5105606;Matupá;5;5101;51003;51190923;ESCOLA MUNICIPAL INDIGENA KALI HEKERE;16566;5207;8;0;4660;NULL;3.14318483641193E+15;8.94949106971385E+15;0.00153639331668907;0
50;Mato Grosso do Sul;MS;5003207;Corumbá;5;5001;50001;50032283;ESCOLA MUNICIPAL RURAL DE EDUCACAO INTEGRAL POLO SEBASTIAO ROLON E EXTENSOES;111435;29696;64;64;18640;NULL;2.66487189841612E+15;6.27693965517241E+15;0.0021551724137931;1
50;Mato Grosso do Sul;MS;5002704;Campo Grande;5;5002;50004;50009133;ESCOLA INOVACAO;895982;233503;92;NULL;105920;NULL;2.60611262279823E+16;4.53613015678599E+15;0.000393999220566759;NULL
52;Goias;GO;5203302;Bela Vista de Goiás;5;5203;52010;52082091;CRECHE MENINO JESUS DE PRAGA;29975;7089;90;NULL;2070;NULL;2.36497080900751E+16;2.92001692763436E+15;0.0126957257723233;NULL
53;Distrito Federal;DF;5300108;Brasília;5;5301;53001;53008901;ESC MAT E JI BARQUINHO AMARELO;3015268;720439;115;NULL;469020;NULL;2.38930337203857E+16;6.51019725472941E+15;0.000159624895376291;NULL
51;Mato Grosso;MT;5104906;Jangada;5;5104;51016;51034360;EE ARNALDO ESTEVAO FIGUEIREDO;8409;2560;627;NULL;6010;119;3.04435723629445E+16;234765625;0.244921875;NULL
52;Goias;GO;5215306;Orizona;5;5205;52016;52062473;PARQUE INFANTIL DONA ZULMIRA GONCALVES;15615;2831;347;0;600;NULL;1.81300032020493E+15;2.11939244083363E+16;0.122571529494878;0
52;Goias;GO;5201405;Aparecida de Goiânia;5;5203;52010;52246353;ESCOLA MENTES QUE BRILHAM;578179;116323;49;NULL;68640;NULL;2.01188559252411E+16;5.90081067372747E+16;0.000421240855204904;NULL
52;Goias;GO;5203609;Brazabrantes;5;5203;52007;52022277;COLEGIO ESTADUAL DE BRAZABRANTES;3703;723;296;NULL;0;NULL;1.9524709694842E+15;0;0.409405255878285;NULL
51;Mato Grosso;MT;5106828;Porto Esperidião;5;5103;51014;51031523;ESCOLA MUNICIPAL THEODORO JOSE DUARTE;12017;3051;353;0;1830;16;2.53890322043771E+15;599803343166175;0.115699770567027;0
50;Mato Grosso do Sul;MS;5002704;Campo Grande;5;5002;50004;50023152;EM PROF LUIS ANTONIO DE SA CARVALHO;895982;233503;338;4;105920;NULL;2.60611262279823E+16;4.53613015678599E+15;0.00144751887556049;0.0118343195266272
50;Mato Grosso do Sul;MS;5003207;Corumbá;5;5001;50001;50000330;EM CYRIACO FELIX DE TOLEDO;111435;29696;561;3;18640;NULL;2.66487189841612E+15;6.27693965517241E+15;0.0188914331896552;0.0053475935828877
52;Goias;GO;5201405;Aparecida de Goiânia;5;5203;52010;52031357;COLEGIO DA POLICIA MILITAR DE GOIAS DE APARECIDA DE GOIANIA MANSOES PARAISO;578179;116323;764;NULL;68640;NULL;2.01188559252411E+16;5.90081067372747E+16;0.00656791864033768;NULL
51;Mato Grosso;MT;5108600;Vila Rica;5;5102;51009;51063514;EM ALAIR ALVARES FERNANDES;26037;4898;270;10;4980;NULL;1.88116910550371E+16;1.01674152715394E+16;0.0551245406288281;0.0355871886120996
51;Mato Grosso;MT;5108303;União do Sul;5;5101;51007;51086263;CRECHE MUNICIPAL SANTO ANJO;3525;1189;135;6;620;NULL;3.37304964539007E+15;5.21446593776283E+15;0.11354079058032;0.0444444444444444
52;Goias;GO;5220454;Senador Canedo;5;5203;52010;52039498;ESCOLA MUNICIPAL IRMA CATARINA JARDIM MIRANDA;115371;30862;583;18;22150;113;2.67502231930034E+15;7.17711101030393E+15;0.0188905450068045;0.0299500831946755
51;Mato Grosso;MT;5103353;Confresa;5;5102;51009;51190877;CEJA CREUSLHI DE SOUZA RAMOS;30933;9591;1065;NULL;11900;853;3.10057220444186E+15;1.24074653320822E+15;0.111041601501408;NULL
52;Goias;GO;5205497;Cidade Ocidental;5;5204;52012;52135209;ESCOLA PRINCIPE DA PAZ;71376;20603;52;NULL;12690;NULL;2.88654449674961E+15;6.15929718972965E+15;0.00252390428578362;NULL
52;Goias;GO;5215603;Padre Bernardo;5;5204;52012;52102890;CENTRO DE ENSINO SOSSEGO DA MAMAE;33835;7288;112;NULL;2440;NULL;2.15398256243535E+15;3.34796926454446E+16;0.0153677277716795;NULL
50;Mato Grosso do Sul;MS;5003702;Dourados;5;5004;50010;50033506;UNIDADE ESCOLAR DE EDUCACAO INF GIZ DE CERA;222949;60883;34;NULL;31690;NULL;2.730803905826E+15;520506545341064;0.00055844817108224;NULL
52;Goias;GO;5211008;Itapirapuã;5;5201;52002;52003485;CENTRO DE ENSINO EM PERIODO INTEGRAL NICO DE BARROS;4997;1487;98;NULL;150;NULL;2.97578547128277E+16;1.00874243443174E+16;0.0659045057162071;NULL
52;Goias;GO;5211800;Jaraguá;5;5203;52007;52103188;COLEGIO MONTE CLARO;50511;9795;166;NULL;2320;NULL;1.93918156441171E+16;2.36855538540071E+16;0.0169474221541603;NULL
51;Mato Grosso;MT;5101704;Barra do Bugres;5;5103;51013;51064839;EM JOAO MARIA;34966;9212;16;1;9880;NULL;2.6345592861637E+15;1.07251411202779E+16;0.00173686495874946;0.0625
51;Mato Grosso;MT;5103403;Cuiabá;5;5104;51017;51038056;EE VICTORINO MONTEIRO DA SILVA;612547;163720;1336;NULL;147190;169;2.67277449730388E+16;8.9903493769851E+15;0.0081602736379184;NULL
52;Goias;GO;5201108;Anápolis;5;5203;52007;52099776;CENTRO MUNICIPAL DE EDUCACAO INFANTIL CLARICE LISPECTOR;386923;89054;173;80;44350;NULL;2.30159489097314E+16;4.98012441889191E+15;0.00194264154333326;0.441988950276243
50;Mato Grosso do Sul;MS;5002605;Camapuã;5;5002;50003;50003097;EE CAMILO BONFIM;13711;3431;598;NULL;1390;61;2.50237035956531E+16;4.05129699795978E+15;0.174293208976975;NULL
52;Goias;GO;5208707;Goiânia;5;5203;52010;52086852;ESCOLA INTELECTUAL;1516113;279830;362;NULL;130490;NULL;1.84570675140969E+16;4.66318836436408E+15;0.00129364256870243;NULL
50;Mato Grosso do Sul;MS;5003702;Dourados;5;5004;50010;50017071;EM PREF RUY GOMES;222949;60883;233;8;31690;NULL;2.730803905826E+15;520506545341064;0.00382701246653417;0.033195020746888
52;Goias;GO;5221700;Uruana;5;5203;52006;52019942;ESCOLA ESTADUAL DIOGENES DE CASTRO RIBEIRO;13843;3228;181;NULL;1310;NULL;2.33186448024272E+16;405824039653036;0.0560718711276332;NULL
53;Distrito Federal;DF;5300108;Brasília;5;5301;53001;53016289;CEPI TAMANDUA BANDEIRA;3015268;720439;141;NULL;469020;NULL;2.38930337203857E+16;6.51019725472941E+15;0.000195714002157018;NULL
52;Goias;GO;5201405;Aparecida de Goiânia;5;5203;52010;52099679;CENTRO MUNICIPAL DE EDUCACAO INFANTIL LEOTERIO DIAS MACHADO;578179;116323;159;159;68640;NULL;2.01188559252411E+16;5.90081067372747E+16;0.00136688359137918;1
50;Mato Grosso do Sul;MS;5002704;Campo Grande;5;5002;50004;50026887;EM NAGEN JORGE SAAD;895982;233503;1820;0;105920;NULL;2.60611262279823E+16;4.53613015678599E+15;0.00779433240686415;0
50;Mato Grosso do Sul;MS;5002704;Campo Grande;5;5002;50004;50007858;COLEGIO SALESIANO DOM BOSCO;895982;233503;1217;NULL;105920;NULL;2.60611262279823E+16;4.53613015678599E+15;0.00521192447206246;NULL
53;Distrito Federal;DF;5300108;Brasília;5;5301;53001;53006003;CEF 02 DE PLANALTINA;3015268;720439;1242;NULL;469020;NULL;2.38930337203857E+16;6.51019725472941E+15;0.00172394887006395;NULL
52;Goias;GO;5208707;Goiânia;5;5203;52010;52080722;ESCOLA PINGUINHO DE GENTE;1516113;279830;334;NULL;130490;NULL;1.84570675140969E+16;4.66318836436408E+15;0.00119358181753207;NULL
53;Distrito Federal;DF;5300108;Brasília;5;5301;53001;53011597;CEF 427 DE SAMAMBAIA;3015268;720439;1247;NULL;469020;282;2.38930337203857E+16;6.51019725472941E+15;0.00173088908290639;NULL
52;Goias;GO;5201405;Aparecida de Goiânia;5;5203;52010;52031942;ESCOLA MUNICIPAL MANOEL CABRAL DA SILVA;578179;116323;394;145;68640;NULL;2.01188559252411E+16;5.90081067372747E+16;0.00338712034593331;0.347721822541966
51;Mato Grosso;MT;5104807;Jaciara;5;5105;51021;51050021;E P E I E F E M ALBERT EINSTEIN;27776;7547;337;NULL;5960;NULL;2.71709389400922E+16;7.89717768649795E+15;0.0446535047038558;NULL
52;Goias;GO;5205521;Colinas do Sul;5;5202;52005;52082490;ESCOLA MUNICIPAL ISOLADA VILA BORBA;3382;865;9;0;80;NULL;255765819041987;9.2485549132948E+15;0.0104046242774566;0
51;Mato Grosso;MT;5103254;Colniza;5;5101;51001;51065738;EMEI JOSE SALVADOR MARTINS;38582;7139;278;0;1520;NULL;1.85034472033591E+15;2.12914974086006E+16;0.0389410281552038;0
51;Mato Grosso;MT;5103403;Cuiabá;5;5104;51017;51036541;EE ANDRE AVELINO RIBEIRO;612547;163720;1441;NULL;147190;NULL;2.67277449730388E+16;8.9903493769851E+15;0.00880161250916198;NULL
52;Goias;GO;5201405;Aparecida de Goiânia;5;5203;52010;52121240;ESCOLA MUNICIPAL DA PAZ;578179;116323;979;277;68640;NULL;2.01188559252411E+16;5.90081067372747E+16;0.00841622035195103;0.271835132482826
53;Distrito Federal;DF;5300108;Brasília;5;5301;53001;53015096;CED GENESIS;3015268;720439;97;NULL;469020;NULL;2.38930337203857E+16;6.51019725472941E+15;0.000134640129143481;NULL
52;Goias;GO;5220454;Senador Canedo;5;5203;52010;52085627;ESCOLA INFANTIL VIVER E APRENDER;115371;30862;88;NULL;22150;NULL;2.67502231930034E+15;7.17711101030393E+15;0.00285140301989502;NULL
51;Mato Grosso;MT;5100201;Água Boa;5;5102;51010;51021617;EM PROFª SIMONE F DA S FREITAS;25721;6780;49;10;3820;NULL;2.63597838342211E+15;5.63421828908555E+16;0.00722713864306785;0.204081632653061
52;Goias;GO;5207402;Edéia;5;5205;52014;52081630;ASSOCIACAO PAIS AMIGOS DOS EXCEPCIONAIS EDEIA;12372;2537;1;0;1150;NULL;2.05059812479793E+16;4.53291288923926E+15;0.000394166338194718;0
52;Goias;GO;5212204;Jussara;5;5201;52002;52077063;ESCOLA MUNICIPAL IZAURA MARIA DA SILVA;18478;4119;131;47;670;NULL;2.22913735252733E+16;1.62660840009711E+15;0.0318038358824958;0.358778625954198
52;Goias;GO;5215405;Ouro Verde de Goiás;5;5203;52007;52025624;COLEGIO ESTADUAL ROQUE ROMEU RAMOS;3759;973;260;NULL;320;15;2.58845437616387E+16;328879753340185;0.2672147995889;NULL
50;Mato Grosso do Sul;MS;5004304;Iguatemi;5;5004;50011;50026666;CEI - MENINO JESUS;16078;3981;71;71;2040;NULL;2.47605423560144E+16;5.12434061793519E+15;0.0178347148957548;1
53;Distrito Federal;DF;5300108;Brasília;5;5301;53001;53015665;COL MADRE TERESA;3015268;720439;209;NULL;469020;NULL;2.38930337203857E+16;6.51019725472941E+15;0.000290100896814303;NULL
51;Mato Grosso;MT;5103403;Cuiabá;5;5104;51017;51113805;CRECHE MUN LAIS A SOARES MARTINS;612547;163720;69;69;147190;NULL;2.67277449730388E+16;8.9903493769851E+15;0.000421451258245785;1
52;Goias;GO;5208707;Goiânia;5;5203;52010;52037401;ESCOLA CANTINHO FELIZ LTDA ME;1516113;279830;297;NULL;130490;NULL;1.84570675140969E+16;4.66318836436408E+15;0.00106135868205696;NULL
52;Goias;GO;5214606;Niquelândia;5;5202;52004;52010155;ESCOLA INSTITUTO CONSTRUIR;46388;8114;294;NULL;5840;NULL;1.74915926532724E+16;7.19743652945526E+15;0.0362336701996549;NULL
52;Goias;GO;5201405;Aparecida de Goiânia;5;5203;52010;52092429;ESC MUL JOSE DOS SANTOS BORGES FERREIRA;578179;116323;816;0;68640;NULL;2.01188559252411E+16;5.90081067372747E+16;0.0070149497519837;0
53;Distrito Federal;DF;5300108;Brasília;5;5301;53001;53019601;CEF DOUTORA ZILDA ARNS;3015268;720439;1887;NULL;469020;490;2.38930337203857E+16;6.51019725472941E+15;0.00261923632673967;NULL
52;Goias;GO;5206602;Cumari;5;5205;52017;52065600;COLEGIO ESTADUAL GETULIO EVANGELISTA DA ROCHA;2854;655;236;NULL;0;NULL;2.29502452697968E+16;0;0.36030534351145;NULL
50;Mato Grosso do Sul;MS;5003801;Fátima do Sul;5;5004;50010;50022032;EM FAVO DE MEL;19189;5422;798;0;1770;NULL;2.82557715357757E+16;3.2644780523792E+15;0.147178163039469;0
50;Mato Grosso do Sul;MS;5001243;Aral Moreira;5;5004;50010;50015354;EE DR FERNANDO CORREA DA COSTA;12149;3307;608;NULL;1300;NULL;2.72203473536917E+15;3.93105533716359E+15;0.18385243423042;NULL
53;Distrito Federal;DF;5300108;Brasília;5;5301;53001;53001044;CED GISNO;3015268;720439;1023;NULL;469020;215;2.38930337203857E+16;6.51019725472941E+15;0.00141996754756475;NULL
51;Mato Grosso;MT;5106109;Nossa Senhora do Livramento;5;5104;51017;51168804;EE TEREZA CONCEICAO ARRUDA;13216;4154;449;NULL;9070;292;3.1431598062954E+16;2.18343765045739E+16;0.108088589311507;NULL
52;Goias;GO;5213103;Mineiros;5;5205;52013;52090175;CENTRO DE EDUCACAO PROFISSIONAL DONA NICINHA - SENAC;66801;16264;222;NULL;6100;NULL;2.43469409140582E+16;3.75061485489425E+15;0.0136497786522381;NULL
52;Goias;GO;5211503;Itumbiara;5;5205;52015;52059383;COLEGIO ZENITE;104742;25572;710;NULL;11120;NULL;2.44142750759008E+16;434850617863288;0.0277647426873142;NULL
51;Mato Grosso;MT;5107925;Sorriso;5;5101;51006;51088657;CEMEIS SAO JOSE;90313;26148;117;20;9990;NULL;2.89526424767199E+16;3.82055988985773E+15;0.00447452960073428;0.170940170940171
52;Goias;GO;5217401;Pires do Rio;5;5205;52016;52121402;CRECHE MUNICIPAL COLANDY DE OLIVEIRA GODOY;31458;6410;109;109;1960;NULL;2.0376374849005E+16;3.05772230889236E+16;0.0170046801872075;1
52;Goias;GO;5213806;Morrinhos;5;5205;52015;52060136;ESCOLA MUNICIPAL DOM BOSCO;46136;9957;395;129;3800;NULL;2.1581844980059E+16;3.81641056543136E+15;0.0396705835090891;0.320099255583127
51;Mato Grosso;MT;5103403;Cuiabá;5;5104;51017;51058790;CRECHE ESCOLA ESTADUAL MARIA EUNICE DUARTE DE BARROS;612547;163720;276;NULL;147190;NULL;2.67277449730388E+16;8.9903493769851E+15;0.00168580503298314;NULL
52;Goias;GO;5215702;Palmeiras de Goiás;5;5205;52014;52056821;ESCOLA EVANGELICA EBENEZER;28858;6417;460;NULL;3500;NULL;2.22364682237161E+16;5.4542621162537E+15;0.0716845878136201;NULL
51;Mato Grosso;MT;5107040;Primavera do Leste;5;5105;51019;51064472;EE PADRE ONESTO COSTA;62019;19994;95;NULL;16050;55;3.22385075541366E+16;802740822246674;0.00475142542762829;NULL
51;Mato Grosso;MT;5100250;Alta Floresta;5;5101;51002;51067358;ESCOLA MUNICIPAL ARTE DE APRENDER;51782;14446;323;17;11480;NULL;2.78977250782125E+16;7.94683649453136E+15;0.022359130555171;0.05
52;Goias;GO;5208707;Goiânia;5;5203;52010;52102068;ESCOLA INFANTIL RECREIO LTDA;1516113;279830;237;NULL;130490;NULL;1.84570675140969E+16;4.66318836436408E+15;0.00084694278669192;NULL
51;Mato Grosso;MT;5100250;Alta Floresta;5;5101;51002;51003228;EE MANOEL BANDEIRA;51782;14446;394;NULL;11480;NULL;2.78977250782125E+16;7.94683649453136E+15;0.0272739858784439;NULL
52;Goias;GO;5218805;Rio Verde;5;5205;52013;52078825;CRECHE LAR CRIANCAS PARA JESUS;235647;48352;386;386;24520;NULL;2.05188268893727E+16;507114493712773;0.00798312375909993;1
52;Goias;GO;5201108;Anápolis;5;5203;52007;52020932;COLEGIO ESTADUAL GENOVEVA REZENDE CARNEIRO;386923;89054;404;NULL;44350;138;2.30159489097314E+16;4.98012441889191E+15;0.00453657331506726;NULL
52;Goias;GO;5208707;Goiânia;5;5203;52010;52033511;COLEGIO ESTADUAL ROBINHO MARTINS DE AZEVEDO;1516113;279830;1339;NULL;130490;36;1.84570675140969E+16;4.66318836436408E+15;0.00478504806489654;NULL
50;Mato Grosso do Sul;MS;5007109;Ribas do Rio Pardo;5;5003;50007;50011960;EM USINA DO MIMOSO - POLO;24615;5482;571;0;2530;NULL;2.22709729839529E+16;4.61510397665086E+15;0.104159066034294;0
52;Goias;GO;5207402;Edéia;5;5205;52014;52056457;ESCOLA MUNICIPAL TIBURCIO BUENO DE AZEREDO;12372;2537;256;9;1150;NULL;2.05059812479793E+16;4.53291288923926E+15;0.100906582577848;0.0339622641509434
52;Goias;GO;5218508;Quirinópolis;5;5205;52018;52067920;CENTRO DE ENSINO EM PERIODO INTEGRAL PRESIDENTE CASTELO BRANCO;50065;11065;189;NULL;4290;NULL;2.21012683511435E+16;3.8770899231812E+15;0.0170808856755535;NULL
50;Mato Grosso do Sul;MS;5002704;Campo Grande;5;5002;50004;50008862;EM ANTONIO JOSE PANIAGO;895982;233503;1533;0;105920;NULL;2.60611262279823E+16;4.53613015678599E+15;0.00656522614270481;0
50;Mato Grosso do Sul;MS;5003207;Corumbá;5;5001;50001;50000152;EE MARIA HELENA ALBANEZE;111435;29696;668;NULL;18640;NULL;2.66487189841612E+15;6.27693965517241E+15;0.0224946120689655;NULL
50;Mato Grosso do Sul;MS;5002209;Bonito;5;5004;50009;50014285;EPEPG SAGRADA FAMILIA;21976;5954;229;NULL;1730;NULL;2.70931925737168E+16;2.90560967416863E+15;0.0384615384615385;NULL
52;Goias;GO;5208707;Goiânia;5;5203;52010;52035735;ESCOLA CANTINHO DO CEU;1516113;279830;172;NULL;130490;NULL;1.84570675140969E+16;4.66318836436408E+15;0.000614658900046457;NULL
51;Mato Grosso;MT;5106307;Paranatinga;5;5101;51008;51017547;ESCOLA MUNICIPAL DO CAMPO ALCIDES VISONI;22563;6153;277;0;3860;NULL;2.72703097992288E+16;6.27336258735576E+15;0.0450186900698846;0
53;Distrito Federal;DF;5300108;Brasília;5;5301;53001;53085000;COBIAN - COL BIANGULO;3015268;720439;445;NULL;469020;NULL;2.38930337203857E+16;6.51019725472941E+15;0.000617678942977823;NULL
50;Mato Grosso do Sul;MS;5002704;Campo Grande;5;5002;50004;50007270;EM PROF VIRGILIO ALVES DE CAMPOS;895982;233503;744;0;105920;NULL;2.60611262279823E+16;4.53613015678599E+15;0.00318625456632249;0
52;Goias;GO;5218508;Quirinópolis;5;5205;52018;52067815;COLEGIO ESTADUAL DR ONERIO PEREIRA VIEIRA;50065;11065;1159;NULL;4290;30;2.21012683511435E+16;3.8770899231812E+15;0.104744690465432;NULL
51;Mato Grosso;MT;5105259;Lucas do Rio Verde;5;5101;51006;51013312;CE PIAGET ENSINO DE PRIMEIRO E SEGUNDO GRAUS;65534;21045;581;NULL;10170;NULL;3.2113101596118E+16;4.83250178189594E+15;0.0276075077215491;NULL
51;Mato Grosso;MT;5108402;Várzea Grande;5;5104;51017;51043270;EMEB PROF ANTONIO SALUSTIO AREIAS;284971;72805;529;151;69240;NULL;2.5548213677883E+16;9.5103358285832E+15;0.00726598447908797;0.275045537340619
52;Goias;GO;5201405;Aparecida de Goiânia;5;5203;52010;52233367;SENAC - CENTRO DE EDUCACAO PROFISSIONAL EM APARECIDA DE GOIANIA;578179;116323;96;NULL;68640;NULL;2.01188559252411E+16;5.90081067372747E+16;0.00082528820611573;NULL
52;Goias;GO;5204508;Caldas Novas;5;5205;52015;52141209;ESCOLA AGAPE;91162;22273;217;NULL;11280;NULL;2.44323292599987E+16;5.06442778251695E+15;0.0097427378440264;NULL
51;Mato Grosso;MT;5101258;Araputanga;5;5103;51014;51028921;EE PRES TANCREDO DE A NEVES;16822;3529;134;NULL;1450;19;2.09784805611699E+16;4.1088126948144E+15;0.0379710966279399;NULL
51;Mato Grosso;MT;5106232;Nova Olímpia;5;5103;51013;51056356;CENO - CENTRO EDUCACIONAL DE NOVA OLIMPIA;20301;4748;65;NULL;5240;NULL;2.33880104428353E+16;1.10362257792755E+16;0.0136899747262005;NULL
51;Mato Grosso;MT;5103957;Glória D'Oeste;5;5103;51014;51093219;CENTRO DE EDUCACAO INFANTIL BALAO MAGICO;3026;709;103;18;610;NULL;2.34302709847984E+16;8.60366713681241E+15;0.145275035260931;0.174757281553398
52;Goias;GO;5200605;Alto Paraíso de Goiás;5;5202;52005;52012514;ESC MUL POVOADO DO MOINHO;7624;2226;26;0;1080;NULL;2.91972717733473E+15;4.85175202156334E+15;0.0116801437556155;0
52;Goias;GO;5211503;Itumbiara;5;5205;52015;52100090;CEMEI ANTONIO FERNANDES TEIXEIRA;104742;25572;127;87;11120;NULL;2.44142750759008E+16;434850617863288;0.0049663694666041;0.68503937007874
52;Goias;GO;5214861;Nova Glória;5;5203;52006;52083225;ESCOLA MUNICIPAL SINHORINHA PADRE BASILIO;8164;1508;278;0;600;NULL;1.84713375796178E+16;3.97877984084881E+15;0.184350132625995;0
51;Mato Grosso;MT;5107040;Primavera do Leste;5;5105;51019;51190842;CENTRO DE ENSINO AQUARELA;62019;19994;228;NULL;16050;NULL;3.22385075541366E+16;802740822246674;0.0114034210263079;NULL
52;Goias;GO;5208004;Formosa;5;5204;52012;52097323;CENTRO MUNICIPAL DE EDUCACAO INFANTIL MARIA DE LOURDES PEREIRA DA SILVA;121617;26886;141;98;9400;NULL;2.21071067367227E+16;3.49624339805103E+16;0.00524436509707655;0.695035460992908
53;Distrito Federal;DF;5300108;Brasília;5;5301;53001;53010949;CE MENINO MALUQUINHO;3015268;720439;210;NULL;469020;NULL;2.38930337203857E+16;6.51019725472941E+15;0.000291488939382793;NULL
53;Distrito Federal;DF;5300108;Brasília;5;5301;53001;53007514;CEM 04 DE CEILANDIA;3015268;720439;1654;NULL;469020;233;2.38930337203857E+16;6.51019725472941E+15;0.00229582240828162;NULL
52;Goias;GO;5201108;Anápolis;5;5203;52007;52079198;ESCOLA MUNICIPAL AYRTON SENNA DA SILVA;386923;89054;474;474;44350;NULL;2.30159489097314E+16;4.98012441889191E+15;0.00532261324589575;0.985446985446986
53;Distrito Federal;DF;5300108;Brasília;5;5301;53001;53016220;EP DA NATUREZA DE BRAZLANDIA;3015268;720439;868;NULL;469020;NULL;2.38930337203857E+16;6.51019725472941E+15;0.00120482094944888;NULL
52;Goias;GO;5217609;Planaltina;5;5204;52012;52050998;ESCOLA MUNICIPAL VILA MUTIRAO;89918;25429;654;22;14800;NULL;2.82802108587824E+16;5.82012662707932E+15;0.0257186676629046;0.032069970845481
52;Goias;GO;5213509;Monte Alegre de Goiás;5;5202;52005;52013618;COLEGIO ESTADUAL DONA JOAQUINA PINHEIRO;8606;2217;555;NULL;560;11;2.57610969091332E+16;2.52593594948128E+15;0.250338294993234;NULL
52;Goias;GO;5213087;Minaçu;5;5202;52004;52008177;ESCOLA MUNICIPAL THIAGO MORAES VIEIRA;29070;6616;255;0;3010;NULL;2.27588579291366E+16;4.54957678355502E+16;0.0385429262394196;0
52;Goias;GO;5205497;Cidade Ocidental;5;5204;52012;52098150;ESCOLA DIOGO RIBEIRO;71376;20603;83;NULL;12690;NULL;2.88654449674961E+15;6.15929718972965E+15;0.00402853953307771;NULL
52;Goias;GO;5218805;Rio Verde;5;5205;52013;52054446;ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL ADELOR QUINTILIANO SILVA;235647;48352;349;0;24520;NULL;2.05188268893727E+16;507114493712773;0.00721790205162144;0
52;Goias;GO;5201108;Anápolis;5;5203;52007;52021394;ESCOLA MUNICIPAL PEDRO LUDOVICO TEIXEIRA;386923;89054;689;7;44350;NULL;2.30159489097314E+16;4.98012441889191E+15;0.0077368787477261;0.00998573466476462
52;Goias;GO;5211503;Itumbiara;5;5205;52015;52097501;ESCOLA MUNICIPAL DE TEMPO INTEGRAL JOSE GOMES PEREIRA;104742;25572;822;822;11120;NULL;2.44142750759008E+16;434850617863288;0.0321445330830596;0.972781065088757
52;Goias;GO;5221908;Varjão;5;5205;52014;52057690;COLEGIO ESTADUAL JOSE CIPRIANO;3827;667;325;NULL;0;NULL;1.74287954010975E+16;0;0.487256371814093;NULL
51;Mato Grosso;MT;5103403;Cuiabá;5;5104;51017;51040050;EE ZELIA DA COSTA ALMEIDA;612547;163720;992;NULL;147190;NULL;2.67277449730388E+16;8.9903493769851E+15;0.00605912533593941;NULL
50;Mato Grosso do Sul;MS;5003702;Dourados;5;5004;50010;50028545;FACULDADE DE TECNOLOGIA SENAI DOURADOS;222949;60883;462;NULL;31690;NULL;2.730803905826E+15;520506545341064;0.00758832514823514;NULL
52;Goias;GO;5209705;Hidrolândia;5;5203;52010;52100901;IF GOIANO - CAMPUS AVANCADO HIDROLANDIA;21706;5383;179;NULL;3140;NULL;2.47995945821432E+16;5.83317852498607E+15;0.033252832992755;NULL
53;Distrito Federal;DF;5300108;Brasília;5;5301;53001;53006550;EC SANTOS DUMONT;3015268;720439;192;NULL;469020;NULL;2.38930337203857E+16;6.51019725472941E+15;0.000266504173149982;NULL
53;Distrito Federal;DF;5300108;Brasília;5;5301;53001;53009150;CEF 407 DE SAMAMBAIA;3015268;720439;943;NULL;469020;NULL;2.38930337203857E+16;6.51019725472941E+15;0.00130892414208559;NULL
50;Mato Grosso do Sul;MS;5006606;Ponta Porã;5;5004;50010;50030922;ESCOLA POLO MUNICIPAL PROFª DORA LANDOLFI;92526;29840;712;4;7480;48;3.22503944837127E+16;2.50670241286863E+16;0.0238605898123324;0.00558659217877095
