CO_UF;UF;SIG_UF;CO_MUNICIPIO;MUNICIPIO;CO_REGIAO;CO_MESORREGIAO;CO_MICRORREGIAO;CO_ENTIDADE;NO_ENTIDADE;POPULACAO_ESTIMADA;N_MATRICULA_MUN;N_MATRICULA_ENT;N_MATRICULA_INTEGRAL_ENT;N_EJA_MUN;N_EJA_ENT;PROPORCAO_MATRICULA_POPULACAO_MUN;PROPORCAO_EJA_MATRICULA_MUN;PROPORCAO_ENT_MATRICULA;PROPORCAL_INTEGRAL_ENT
51;Mato Grosso;MT;5106299;Paranaíta;5;5101;51002;51005239;E M MARIA QUITERIA;11244;2756;85;2;1390;NULL;2.45108502312344E+16;5.04354136429608E+16;0.0308417997097242;0.0235294117647059
50;Mato Grosso do Sul;MS;5002951;Chapadão do Sul;5;5003;50005;50032232;ESCOLA MUNICIPAL PEDRA BRANCA;25865;7918;63;63;3840;NULL;3.06127972163155E+16;4.84970952260672E+15;0.00795655468552665;1
52;Goias;GO;5211909;Jataí;5;5205;52013;52052540;COLEGIO DA POLICIA MILITAR DE GOIAS NESTORIO RIBEIRO;102065;23130;1107;NULL;8190;NULL;2.26620290991035E+16;3.5408560311284E+16;0.0478599221789883;NULL
52;Goias;GO;5208707;Goiânia;5;5203;52010;52093964;ESC MUL BALNEARIO MEIA PONTE;1536097;276809;400;0;129240;NULL;1.80202812712999E+16;4.66892333703023E+16;0.00144503972052932;0
52;Goias;GO;5212956;Matrinchã;5;5201;52002;52004279;CENTRO DE ENSINO EM PERIODO INTEGRAL ARTHUR DA COSTA E SILVA;4336;840;290;NULL;0;NULL;1.93726937269373E+15;0;0.345238095238095;NULL
52;Goias;GO;5201108;Anápolis;5;5203;52007;52021513;ESCOLA PAROQUIAL SANTO ANTONIO;391772;85693;676;0;43520;NULL;2.18731813401672E+16;5.07859451763855E+15;0.00788862567537605;0
52;Goias;GO;5208905;Goiás;5;5201;52002;52198359;INSTITUTO TECNOLOGICO DO ESTADO DE GOIAS GOIANDIRA AYRES DO COUTO;22381;4782;137;NULL;2440;NULL;2.13663375184308E+15;5.10246758678377E+16;0.0286491007946466;NULL
52;Goias;GO;5217609;Planaltina;5;5204;52012;52088952;CENTRO MUNICIPAL DE EDUCACAO INFANTIL PROFESSORA ELIENAI ALVES DE OLIVEIRA;90640;25086;493;119;13610;NULL;2.76765225066196E+16;5.42533684126605E+15;0.0196523957585905;0.241379310344828
52;Goias;GO;5201405;Aparecida de Goiânia;5;5203;52010;52030903;ESCOLA MUNICIPAL JARDIM BELA VISTA;590146;118693;529;124;64610;NULL;2.01124806403839E+16;5.44345496364571E+15;0.00445687614265374;0.234404536862004
50;Mato Grosso do Sul;MS;5008305;Três Lagoas;5;5003;50007;50012185;C E I DIOGENES DE LIMA;123281;33906;259;99;5420;NULL;2.75030215523884E+16;159853713207102;0.00763876600011797;0.382239382239382
52;Goias;GO;5203203;Barro Alto;5;5203;52006;52014541;ESCOLA MUNICIPAL DONA QUININHA;11408;3300;339;0;4060;NULL;2.89270687237027E+16;1.23030303030303E+16;0.102727272727273;0
52;Goias;GO;5215231;Novo Gama;5;5204;52012;52047687;ESC MUL DELFINO MEIRELES;117703;19788;415;0;15120;NULL;1.68118059862535E+16;7.64099454214676E+15;0.0209723064483525;0
52;Goias;GO;5208707;Goiânia;5;5203;52010;52118614;CMEI NOSSA SENHORA APARECIDA;1536097;276809;119;119;129240;NULL;1.80202812712999E+16;4.66892333703023E+16;0.000429899316857472;1
52;Goias;GO;5200258;Águas Lindas de Goiás;5;5204;52012;52098320;ESCOLA MUNICIPAL FERNANDO CUNHA;217698;52067;442;0;20040;NULL;2.39170777866586E+16;3.84888701096664E+15;0.00848906216989648;0
50;Mato Grosso do Sul;MS;5001102;Aquidauana;5;5001;50002;50001850;INSTITUTO EDUCACIONAL FALCAO;48029;12332;527;NULL;4870;NULL;2.56761539902975E+15;3.94907557573792E+16;0.0427343496594226;NULL
51;Mato Grosso;MT;5106174;Nova Nazaré;5;5102;51010;51068672;EMEI SIMONE LOPES DE PAULA;3932;1048;122;0;570;NULL;2.66531027466938E+16;5.43893129770992E+15;0.116412213740458;0
51;Mato Grosso;MT;5108402;Várzea Grande;5;5104;51017;51141809;COLEGIO DIRETRIZ;287526;68764;245;NULL;59700;NULL;2.39157502278055E+16;8.68186841952184E+15;0.00356291082543191;NULL
50;Mato Grosso do Sul;MS;5003157;Coronel Sapucaia;5;5004;50011;50032984;CEI - CRESCER E APRENDER;15352;4930;255;76;1960;NULL;3.21130797290255E+16;3.97565922920893E+15;0.0517241379310345;0.298039215686275
53;Distrito Federal;DF;5300108;Brasília;5;5301;53001;53002156;ESC INF CICERO PEREIRA;3055149;715700;197;NULL;422250;NULL;2.34260260301543E+15;5.8998183596479E+15;0.000275254995109683;NULL
51;Mato Grosso;MT;5103858;Gaúcha do Norte;5;5101;51008;51063590;ESCOLA INDIGENA MUNICIPAL MEHINAKO MADRIM;7782;3213;29;0;1740;NULL;412875867386276;5.41549953314659E+15;0.00902583255524432;0
52;Goias;GO;5214838;Nova Crixás;5;5201;52001;52092089;CRECHE MUNICIPAL JOAO GABRIEL;12945;2408;53;53;1740;NULL;1.86017767477791E+16;7.22591362126246E+15;0.0220099667774086;1
50;Mato Grosso do Sul;MS;5002704;Campo Grande;5;5002;50004;50034227;ESCOLA DE EDUCACAO FUNDAMENTAL BETA LTDA -ME;906092;213876;264;NULL;66880;NULL;2.36042256194735E+15;3.12704557781144E+15;0.00123436009650452;NULL
50;Mato Grosso do Sul;MS;5002704;Campo Grande;5;5002;50004;50034901;ESCOLA TOM DA VIDA EIRELLI;906092;213876;127;NULL;66880;NULL;2.36042256194735E+15;3.12704557781144E+15;0.000593802016121491;NULL
50;Mato Grosso do Sul;MS;5002704;Campo Grande;5;5002;50004;50005286;CENTRO DESENV DO POTENCIAL HUMANO RAIO DE LUZ;906092;213876;31;NULL;66880;NULL;2.36042256194735E+15;3.12704557781144E+15;0.000144943799210758;NULL
52;Goias;GO;5214606;Niquelândia;5;5202;52004;52008797;ESC MUL BARTOLOMEU BUENO DA SILVA;46730;7634;115;0;5120;NULL;1.63364005991868E+16;670683783075714;0.0150641865339272;0
52;Goias;GO;5208707;Goiânia;5;5203;52010;52036839;ESC MUL WATERLOO PRUDENTE;1536097;276809;446;0;129240;NULL;1.80202812712999E+16;4.66892333703023E+16;0.00161121928839019;0
51;Mato Grosso;MT;5103403;Cuiabá;5;5104;51017;51093863;CRECHE MUN PROF JOAO CRISOSTOMO DE FIGUEIREDO;618124;144743;67;67;90120;NULL;2.34164989549023E+16;6.22620783043049E+15;0.000462889397069288;1
52;Goias;GO;5208707;Goiânia;5;5203;52010;52087883;CMEI JARDIM DAS AROEIRAS;1536097;276809;83;83;129240;NULL;1.80202812712999E+16;4.66892333703023E+16;0.000299845742009833;1
52;Goias;GO;5201108;Anápolis;5;5203;52007;52097153;CENTRO DE EDUCACAO INFANTIL PRESBITERIANA RENOVADA CENTRAL;391772;85693;109;35;43520;NULL;2.18731813401672E+16;5.07859451763855E+15;0.00127198254233135;0.309734513274336
51;Mato Grosso;MT;5102686;Campos de Júlio;5;5101;51004;51066718;C M IGNEZ BRESOLIN GIONGO;7070;2424;160;120;1090;NULL;3.42857142857143E+16;4.496699669967E+15;0.066006600660066;0.75
52;Goias;GO;5211503;Itumbiara;5;5205;52015;52059588;COLEGIO ESTADUAL JOSE FLAVIO SOARES;105809;25866;508;NULL;12360;103;2.44459356009413E+16;4.77847367200186E+15;0.0196396814350885;NULL
52;Goias;GO;5208004;Formosa;5;5204;52012;52046966;ESC MUL PROF AUTA VIDAL;123684;25383;708;8;11590;172;2.05224604637625E+15;456604814245755;0.027892684079896;0.0110957004160888
51;Mato Grosso;MT;5101803;Barra do Garças;5;5102;51011;51024403;EE DEP NORBERTO SCHWANTES;61135;15290;346;NULL;5870;NULL;2.50102232763556E+15;3.83911052975801E+16;0.0226291693917593;NULL
50;Mato Grosso do Sul;MS;5004700;Ivinhema;5;5004;50011;50020854;EE ANGELINA JAIME TEBET;23232;6332;548;NULL;1660;75;2.72555096418733E+16;2.62160454832596E+16;0.0865445356917246;NULL
51;Mato Grosso;MT;5105150;Juína;5;5101;51001;51092603;CENTRO DE EDUCACAO INFANTIL CRIANCA FELIZ;41101;10359;330;0;3810;NULL;2.52037663317194E+16;3.67796119316536E+15;0.0318563567911961;0
51;Mato Grosso;MT;5101803;Barra do Garças;5;5102;51011;51024241;CEJA PROF MARISA MARIANO DA SILVA;61135;15290;518;NULL;5870;518;2.50102232763556E+15;3.83911052975801E+16;0.0338783518639634;NULL
52;Goias;GO;5213087;Minaçu;5;5202;52004;52007650;CENTRO DE ENSINO EM PERIODO INTEGRAL ANTONIO ALBINO FERREIRA;28793;6295;209;NULL;2880;NULL;2.1862952801028E+16;4.57505957108817E+15;0.0332009531374106;NULL
52;Goias;GO;5201108;Anápolis;5;5203;52007;52100847;EDUCACAO INFANTIL GENTE MIUDA - EPP;391772;85693;251;NULL;43520;NULL;2.18731813401672E+16;5.07859451763855E+15;0.00292906071674466;NULL
52;Goias;GO;5201108;Anápolis;5;5203;52007;52096211;CENTRO DE EDUCACAO INFANTIL BETESDA ESPERANCA;391772;85693;123;40;43520;NULL;2.18731813401672E+16;5.07859451763855E+15;0.00143535644685097;0.32520325203252
50;Mato Grosso do Sul;MS;5003207;Corumbá;5;5001;50001;50000292;EM PEDRO PAULO DE MEDEIROS;112058;26756;715;12;15600;147;2.38769208802584E+16;5.83046793242637E+15;0.0267229780236209;0.0167832167832168
53;Distrito Federal;DF;5300108;Brasília;5;5301;53001;53009940;COL PRESBITERIANO MACKENZIE - BRASILIA;3055149;715700;2322;1;422250;NULL;2.34260260301543E+15;5.8998183596479E+15;0.0032443761352522;0.000430663221360896
51;Mato Grosso;MT;5108402;Várzea Grande;5;5104;51017;51056720;EMEB PROFª LIBIA COSTA RONDON;287526;68764;477;7;59700;NULL;2.39157502278055E+16;8.68186841952184E+15;0.00693676923971846;0.0146750524109015
51;Mato Grosso;MT;5106851;Porto Estrela;5;5103;51013;51027305;ERM JOAQUIM MARIANO DE MIRANDA;2877;756;31;0;330;NULL;2.62773722627737E+16;4.36507936507937E+15;0.041005291005291;0
52;Goias;GO;5201405;Aparecida de Goiânia;5;5203;52010;52031560;ESCOLA MUNICIPAL VILMAR GONCALVES DA SILVA;590146;118693;1105;184;64610;NULL;2.01124806403839E+16;5.44345496364571E+15;0.00930973182917274;0.161687170474517
53;Distrito Federal;DF;5300108;Brasília;5;5301;53001;53004043;EC 08 DE TAGUATINGA;3055149;715700;591;NULL;422250;NULL;2.34260260301543E+15;5.8998183596479E+15;0.000825764985329048;NULL
50;Mato Grosso do Sul;MS;5003702;Dourados;5;5004;50010;50016938;EM DOM AQUINO CORREA;225495;58809;97;0;23970;NULL;2.6079957426994E+15;4.07590674896699E+16;0.0016494074036287;0
53;Distrito Federal;DF;5300108;Brasília;5;5301;53001;53009240;EC 511 DE SAMAMBAIA;3055149;715700;680;NULL;422250;NULL;2.34260260301543E+15;5.8998183596479E+15;0.000950118764845606;NULL
52;Goias;GO;5221403;Trindade;5;5203;52010;52074536;CENTRO DE EDUCACAO INFANTIL TIA EURIDICE;129823;30434;160;NULL;13330;NULL;2.34426873512398E+16;4.37996977065125E+15;0.00525727804429257;NULL
52;Goias;GO;5212501;Luziânia;5;5204;52012;52047245;COLEGIO SANTA LUZIA LTDA;211508;48901;514;NULL;22860;NULL;2.31201656674925E+16;4.67475102758635E+15;0.010511032494223;NULL
50;Mato Grosso do Sul;MS;5006200;Nova Andradina;5;5003;50008;50031856;CEINF - RITA RIBEIRO HASHINOKUTI;55224;12951;276;167;7970;NULL;2.34517601043025E+16;6.15396494479191E+15;0.0213110956682882;0.605072463768116
50;Mato Grosso do Sul;MS;5002704;Campo Grande;5;5002;50004;50005154;CEDAE - C ESP NO DESENV E ACOMP ESCOLAR;906092;213876;75;NULL;66880;NULL;2.36042256194735E+15;3.12704557781144E+15;0.00035067048196151;NULL
52;Goias;GO;5200258;Águas Lindas de Goiás;5;5204;52012;52078566;ESCOLA MUNICIPAL JARDIM DAS OLIVEIRAS;217698;52067;155;0;20040;NULL;2.39170777866586E+16;3.84888701096664E+15;0.00297693356636641;0
52;Goias;GO;5208707;Goiânia;5;5203;52010;52033228;COLEGIO ANHANGUERA;1536097;276809;313;NULL;129240;NULL;1.80202812712999E+16;4.66892333703023E+16;0.00113074358131419;NULL
52;Goias;GO;5218805;Rio Verde;5;5205;52013;52078485;COLEGIO APICE;241518;50563;167;NULL;25420;NULL;2.09354996314974E+16;5.02739157091154E+15;0.00330281035539822;NULL
50;Mato Grosso do Sul;MS;5002100;Bela Vista;5;5004;50009;50013998;EM SONETE LEITE LINO;24735;5967;251;5;1250;NULL;2.41237113402062E+16;2.09485503603151E+16;0.0420646891235127;0.0199203187250996
51;Mato Grosso;MT;5101209;Araguainha;5;5105;51020;51047179;ESCOLA MUNICIPAL DE EDUCACAO BASICA PAULO LOPES TEIXEIRA;946;179;101;0;0;NULL;1.89217758985201E+16;0;0.564245810055866;0
52;Goias;GO;5204904;Campos Belos;5;5202;52005;52012581;CENTRO DE ENSINO EM PERIODO INTEGRAL POLIVALENTE PROFESSORA ANTUSA;20007;5011;246;NULL;2030;NULL;2.50462338181636E+16;4.05108760726402E+16;0.0490919976052684;NULL
52;Goias;GO;5203500;Bom Jesus de Goiás;5;5205;52015;52100677;CENTRO MUNICIPAL DE EDUCACAO INFANTIL ATAIDE BIZINOTO NETO;25648;5563;85;85;3480;NULL;2.16898003742982E+15;6.25561747258673E+15;0.0152795254359159;1
51;Mato Grosso;MT;5108402;Várzea Grande;5;5104;51017;51064987;CENTRO EDUCACIONAL CONSTRUINDO O SABER;287526;68764;148;NULL;59700;NULL;2.39157502278055E+16;8.68186841952184E+15;0.00215228898842418;NULL
51;Mato Grosso;MT;5100201;Água Boa;5;5102;51010;51065070;EM JANDIRA;26204;6683;35;35;3460;NULL;2.55037398870401E+16;517731557683675;0.00523716893610654;1
50;Mato Grosso do Sul;MS;5002308;Brasilândia;5;5003;50007;50021850;ESCOLA MUNICIPAL OFAIE INIECHEKI;11853;3090;15;0;0;NULL;2.60693495317641E+15;0;0.00485436893203883;0
52;Goias;GO;5213087;Minaçu;5;5202;52004;52007960;ESCOLA MUNICIPAL DONA IZAURA MARIA DA SILVA OLIVEIRA;28793;6295;230;0;2880;NULL;2.1862952801028E+16;4.57505957108817E+15;0.0365369340746624;0
52;Goias;GO;5208707;Goiânia;5;5203;52010;52036677;ESC MUL PROFESSOR TRAJANO DE SA GUIMARAES;1536097;276809;636;5;129240;NULL;1.80202812712999E+16;4.66892333703023E+16;0.00229761315564162;0.00786163522012579
52;Goias;GO;5211503;Itumbiara;5;5205;52015;52112403;CENTRO MUNICIPAL DE EDUCACAO INFANTIL SANTO ANGELO;105809;25866;119;79;12360;NULL;2.44459356009413E+16;4.77847367200186E+15;0.00460063403695972;0.663865546218487
51;Mato Grosso;MT;5108402;Várzea Grande;5;5104;51017;51087316;EMEB ANTONIA FELIPA DE CAMPOS MARTINS;287526;68764;69;0;59700;NULL;2.39157502278055E+16;8.68186841952184E+15;0.00100343202838695;0
52;Goias;GO;5208707;Goiânia;5;5203;52010;52033090;COLEGIO SHALLON - UNIDADE I;1536097;276809;583;NULL;129240;NULL;1.80202812712999E+16;4.66892333703023E+16;0.00210614539267148;NULL
52;Goias;GO;5208707;Goiânia;5;5203;52010;52080528;ESCOLA BRINCARTE;1536097;276809;130;NULL;129240;NULL;1.80202812712999E+16;4.66892333703023E+16;0.000469637909172028;NULL
52;Goias;GO;5220207;São Miguel do Araguaia;5;5201;52001;52001229;ESCOLA ESTADUAL CASTELO BRANCO;21920;4812;439;NULL;4660;NULL;2.19525547445256E+15;968412302576891;0.0912302576891106;NULL
53;Distrito Federal;DF;5300108;Brasília;5;5301;53001;53018370;CEPI PAPAGAIO;3055149;715700;157;NULL;422250;NULL;2.34260260301543E+15;5.8998183596479E+15;0.000219365656001118;NULL
50;Mato Grosso do Sul;MS;5002100;Bela Vista;5;5004;50009;50013912;EE ESTER SILVA;24735;5967;292;NULL;1250;NULL;2.41237113402062E+16;2.09485503603151E+16;0.048935813641696;NULL
52;Goias;GO;5208707;Goiânia;5;5203;52010;52034410;EDUCANDARIO ESPIRITA EURIPEDES BARSANULFO;1536097;276809;305;NULL;129240;NULL;1.80202812712999E+16;4.66892333703023E+16;0.00110184278690361;NULL
51;Mato Grosso;MT;5102678;Campo Verde;5;5105;51019;51046644;ESCOLA PROGRESSO LTDA;45740;12345;548;NULL;8900;NULL;269895059029296;7.20939651680843E+15;0.0443904414742811;NULL
52;Goias;GO;5217708;Pontalina;5;5205;52015;52061302;COLEGIO ESTADUAL JERONIMO PEREIRA MAIA;17860;3010;195;NULL;1110;NULL;1.68533034714446E+15;3.68770764119601E+16;0.0647840531561462;NULL
52;Goias;GO;5220405;São Simão;5;5205;52018;52068404;COLEGIO ESTADUAL PRESIDENTE COSTA E SILVA;20985;3516;453;NULL;3080;261;1.67548248749107E+15;875995449374289;0.128839590443686;NULL
53;Distrito Federal;DF;5300108;Brasília;5;5301;53001;53007336;CEF 12 DE CEILANDIA;3055149;715700;862;NULL;422250;NULL;2.34260260301543E+15;5.8998183596479E+15;0.00120441525778958;NULL
53;Distrito Federal;DF;5300108;Brasília;5;5301;53001;53017501;ESC FLOR DE LIS;3055149;715700;339;NULL;422250;NULL;2.34260260301543E+15;5.8998183596479E+15;0.000473662148945089;NULL
53;Distrito Federal;DF;5300108;Brasília;5;5301;53001;53009177;CEF 412 DE SAMAMBAIA;3055149;715700;1157;NULL;422250;33;2.34260260301543E+15;5.8998183596479E+15;0.00161659913371524;NULL
52;Goias;GO;5217104;Piracanjuba;5;5205;52015;52060993;COLEGIO ESTADUAL RUY BRASIL CAVALCANTE;24548;4332;243;NULL;1150;NULL;1.76470588235294E+16;265466297322253;0.0560941828254848;NULL
52;Goias;GO;5201405;Aparecida de Goiânia;5;5203;52010;52101177;CENTRO MUNICIPAL DE EDUCACAO INFANTIL MANOEL SIMAO NETO;590146;118693;194;194;64610;NULL;2.01124806403839E+16;5.44345496364571E+15;0.00163446875552897;1
50;Mato Grosso do Sul;MS;5002159;Bodoquena;5;5004;50009;50014102;EE JOAQUIM MARIO BONFIM;7838;2045;636;NULL;460;NULL;2.60908394998724E+16;2.24938875305623E+16;0.311002444987775;NULL
50;Mato Grosso do Sul;MS;5003702;Dourados;5;5004;50010;50016873;EE ANTONIO VICENTE AZAMBUJA;225495;58809;278;NULL;23970;NULL;2.6079957426994E+15;4.07590674896699E+16;0.00472716761039977;NULL
51;Mato Grosso;MT;5107065;Querência;5;5102;51010;51055015;EMEB ALEGRIA DO SABER;17937;6353;948;13;1930;NULL;3.54184088755087E+15;3.03793483393672E+15;0.149220840547773;0.0137130801687764
53;Distrito Federal;DF;5300108;Brasília;5;5301;53001;53001770;EC 416 SUL;3055149;715700;180;NULL;422250;NULL;2.34260260301543E+15;5.8998183596479E+15;0.000251502025988543;NULL
52;Goias;GO;5215603;Padre Bernardo;5;5204;52012;52093921;ESCOLA MUNICIPAL VICENTE AMARO DOS SANTOS;34430;6662;200;0;1310;NULL;1.93494045890212E+16;1.96637646352447E+15;0.0300210147102972;0
52;Goias;GO;5218003;Porangatu;5;5202;52004;52010880;ESC REUNIDA LINDA VISTA;45633;10286;149;0;4100;NULL;2.25407051914185E+16;3.98600038887809E+16;0.014485708730313;0
52;Goias;GO;5211503;Itumbiara;5;5205;52015;52059642;ESCOLA MENEZES PAULA LTDA;105809;25866;178;NULL;12360;NULL;2.44459356009413E+16;4.77847367200186E+15;0.0068816206603263;NULL
52;Goias;GO;5214507;Nerópolis;5;5203;52010;52104273;CENTRO MUNICIPAL DE EDUCACAO INFANTIL ALDA TAVARES;30395;6774;117;62;3000;NULL;2.22865602895213E+16;4.42869796279894E+15;0.0172719220549159;0.52991452991453
50;Mato Grosso do Sul;MS;5003702;Dourados;5;5004;50010;50030507;CEIM - PROFª IRANY BATISTA DE MATOS;225495;58809;104;0;23970;NULL;2.6079957426994E+15;4.07590674896699E+16;0.00176843680389056;0
51;Mato Grosso;MT;5107875;Sapezal;5;5101;51004;51010070;ESCOLA INDIGENA WAKALITESU;26688;7443;20;0;3920;NULL;2.78889388489209E+16;5.26669353755206E+15;0.00268708853956738;0
51;Mato Grosso;MT;5107198;Ribeirãozinho;5;5105;51020;51048760;EE ALEXANDRE LEITE;2422;561;228;NULL;0;NULL;2.31626754748142E+16;0;0.406417112299465;NULL
50;Mato Grosso do Sul;MS;5007695;São Gabriel do Oeste;5;5002;50003;50024663;CENTRO MUNICIPAL DE EDUCACAO INFANTIL MUNDO DA CRIANCA;27221;8872;317;0;4540;NULL;3.25924837441681E+16;5.11722272317403E+15;0.0357303877366997;0
53;Distrito Federal;DF;5300108;Brasília;5;5301;53001;53018320;COL DIGITAL;3055149;715700;383;NULL;422250;NULL;2.34260260301543E+15;5.8998183596479E+15;0.00053514042196451;NULL
51;Mato Grosso;MT;5106273;Novo Horizonte do Norte;5;5101;51005;51012146;EE ROSMAY KARA JOSE;4051;860;485;NULL;710;61;2.12293260923229E+16;8.25581395348837E+15;0.563953488372093;NULL
50;Mato Grosso do Sul;MS;5003488;Dois Irmãos do Buriti;5;5001;50002;50002171;EM FELICIA EMIKO KAWAMURA SAKITANI;11467;2873;788;25;4150;82;2.50545042295282E+15;1.44448311869126E+16;0.274277758440654;0.0312891113892365
53;Distrito Federal;DF;5300108;Brasília;5;5301;53001;53013654;COL SOMA;3055149;715700;595;NULL;422250;NULL;2.34260260301543E+15;5.8998183596479E+15;0.000831353919239905;NULL
51;Mato Grosso;MT;5107602;Rondonópolis;5;5105;51021;51051966;EE MAJOR OTAVIO PITALUGA;236042;55547;1291;NULL;25040;NULL;2.35326763881004E+16;4.50789421570922E+15;0.0232415792031973;NULL
51;Mato Grosso;MT;5103403;Cuiabá;5;5104;51017;51036665;EE PE ERNESTO CAMILO BARRETO;618124;144743;849;NULL;90120;NULL;2.34164989549023E+16;6.22620783043049E+15;0.00586556862853471;NULL
52;Goias;GO;5206305;Cristianópolis;5;5205;52016;52061752;ESCOLA MUNICIPAL SERGIO CEZAR MACHADO;2964;806;489;0;310;NULL;2.71929824561404E+15;3.84615384615385E+16;0.606699751861042;0
51;Mato Grosso;MT;5108006;Tapurah;5;5101;51006;51014955;EM DOM AQUINO;14046;3398;109;0;2030;NULL;2.41919407660544E+16;5.97410241318423E+15;0.0320776927604473;0
52;Goias;GO;5201405;Aparecida de Goiânia;5;5203;52010;52031608;ESCOLA EVANGELICA PRINCIPE DA PAZ;590146;118693;766;NULL;64610;NULL;2.01124806403839E+16;5.44345496364571E+15;0.00645362405533604;NULL
52;Goias;GO;5205497;Cidade Ocidental;5;5204;52012;52264459;CENTRO MUNICIPAL DE ENSINO INFANTIL BENEDITO ANTONIO;72890;20381;360;0;14130;NULL;2.79613115653725E+16;6.93292772680438E+15;0.0176635101319857;0
53;Distrito Federal;DF;5300108;Brasília;5;5301;53001;53009746;CEF NOVA BETANIA;3055149;715700;757;NULL;422250;NULL;2.34260260301543E+15;5.8998183596479E+15;0.00105770574262959;NULL
51;Mato Grosso;MT;5106307;Paranatinga;5;5101;51008;51017660;EE OSVALDO CANDIDO PEREIRA;22861;6144;1240;NULL;3160;166;2.68754647653209E+15;5.14322916666667E+16;0.201822916666667;NULL
50;Mato Grosso do Sul;MS;5002704;Campo Grande;5;5002;50004;50031465;CEIAN- ANANDAMOYI;906092;213876;141;NULL;66880;NULL;2.36042256194735E+15;3.12704557781144E+15;0.00065926050608764;NULL
51;Mato Grosso;MT;5103403;Cuiabá;5;5104;51017;51038005;EE RAIO DE SOL;618124;144743;250;NULL;90120;115;2.34164989549023E+16;6.22620783043049E+15;0.00172719924279585;NULL
52;Goias;GO;5213509;Monte Alegre de Goiás;5;5202;52005;52075346;ESCOLA MUNICIPAL MAE MARINA;8684;2070;200;0;360;NULL;2.38369415016122E+15;1.73913043478261E+16;0.0966183574879227;0
50;Mato Grosso do Sul;MS;5005707;Naviraí;5;5004;50011;50034871;COLEGIO MAXI CURSOS;55689;13163;57;NULL;6120;NULL;2.36366248271651E+16;4.64939603433868E+16;0.00433031983590367;NULL
50;Mato Grosso do Sul;MS;5003702;Dourados;5;5004;50010;50028294;CEIM - RECANTO RAIZES;225495;58809;122;1;23970;NULL;2.6079957426994E+15;4.07590674896699E+16;0.00207451240456393;0.00819672131147541
52;Goias;GO;5221858;Valparaíso de Goiás;5;5204;52012;52104044;ESCOLA NOVA AQUARELA;172135;40186;181;NULL;24440;NULL;2.33456298835217E+16;6.08172000199074E+15;0.00450405613895386;NULL
50;Mato Grosso do Sul;MS;5002704;Campo Grande;5;5002;50004;50023225;EMEI SAO FRANCISCO DE ASSIS;906092;213876;112;112;66880;NULL;2.36042256194735E+15;3.12704557781144E+15;0.000523667919729189;1
51;Mato Grosso;MT;5103403;Cuiabá;5;5104;51017;51036800;EMEB ADELINA PEREIRA VENTURA;618124;144743;222;3;90120;NULL;2.34164989549023E+16;6.22620783043049E+15;0.00153375292760272;0.0131578947368421
52;Goias;GO;5200050;Abadia de Goiás;5;5203;52010;52074820;ESCOLA MUNICIPAL PAULINO INACIO ROSA;8958;3644;594;0;2450;NULL;4.06787229292253E+16;672338090010977;0.163007683863886;0
53;Distrito Federal;DF;5300108;Brasília;5;5301;53001;53008944;CAIC AYRTON SENNA;3055149;715700;951;NULL;422250;NULL;2.34260260301543E+15;5.8998183596479E+15;0.00132876903730613;NULL
51;Mato Grosso;MT;5105200;Juscimeira;5;5105;51021;51050161;EE SANTO ANTONIO DE PADUA;11176;2786;122;NULL;1520;NULL;2.49284180386543E+15;5.45585068198134E+16;0.0437903804737976;NULL
50;Mato Grosso do Sul;MS;5006606;Ponta Porã;5;5004;50010;50033190;ESCOLA MUNICIPAL PROF ZAIRA PORTELA;93937;28263;729;2;6650;NULL;3.00871860928069E+16;2.35289955064926E+16;0.0257934401868167;0.00274348422496571
